timestamp,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure
2025-11-25 08:00:00,44.7,42.5,1045.0,34.7,16.2,64.0,122,18.4,43,12.2,1018.3
2025-11-25 09:00:00,45.3,43.3,969.0,30.2,20.2,83.0,120,20.6,36,10.8,1018.8
2025-11-25 10:00:00,44.1,41.7,785.0,20.7,25.0,111.0,119,23.6,29,9.8,1018.8
2025-11-25 11:00:00,45.3,42.8,627.0,12.8,27.8,133.0,118,26.0,24,11.2,1018.2
2025-11-25 12:00:00,38.4,36.3,530.0,8.2,26.7,145.0,119,27.4,20,11.6,1017.2
2025-11-25 13:00:00,34.7,32.8,459.0,5.1,23.5,152.0,119,28.1,19,9.7,1016.1
2025-11-25 14:00:00,35.3,33.4,437.0,4.7,21.1,153.0,120,28.5,19,9.8,1014.8
2025-11-25 15:00:00,35.6,33.8,480.0,7.9,20.6,149.0,120,28.6,19,9.2,1014.2
2025-11-25 16:00:00,36.3,34.5,572.0,13.8,20.7,139.0,121,28.4,20,9.3,1013.9
2025-11-25 17:00:00,30.2,29.5,688.0,19.4,21.3,126.0,122,27.7,21,9.6,1014.0
2025-11-25 18:00:00,40.9,40.5,861.0,31.1,21.3,104.0,122,26.6,23,9.7,1014.4
2025-11-25 19:00:00,43.8,43.4,1059.0,46.7,21.3,75.0,120,25.8,25,10.2,1015.0
2025-11-25 20:00:00,42.4,41.9,1158.0,55.1,21.1,55.0,117,24.4,29,10.6,1015.6
2025-11-25 21:00:00,42.0,41.4,1081.0,49.7,20.7,55.0,113,23.0,34,10.2,1015.8
2025-11-25 22:00:00,43.2,42.4,905.0,37.1,20.3,66.0,110,22.1,36,9.7,1015.7
2025-11-25 23:00:00,44.6,43.7,742.0,26.1,19.8,75.0,109,21.5,37,9.6,1015.7
2025-11-26 00:00:00,45.1,44.0,621.0,19.9,19.4,80.0,108,21.1,38,9.2,1015.5
2025-11-26 01:00:00,45.1,43.9,512.0,15.3,19.1,83.0,108,20.5,40,9.5,1015.0
2025-11-26 02:00:00,45.2,43.9,436.0,11.9,18.8,86.0,109,20.0,41,10.0,1014.7
2025-11-26 03:00:00,45.4,44.1,381.0,8.7,18.5,89.0,110,20.0,40,10.7,1014.4
2025-11-26 04:00:00,45.9,44.5,358.0,6.6,18.3,92.0,110,19.9,39,11.0,1014.6
2025-11-26 05:00:00,46.2,44.9,421.0,7.9,18.5,91.0,111,19.5,40,11.6,1014.6
2025-11-26 06:00:00,47.1,45.9,665.0,16.9,19.4,81.0,112,19.4,40,11.2,1015.0
2025-11-26 07:00:00,50.6,49.4,995.0,28.9,20.7,68.0,113,19.0,40,10.6,1015.9
2025-11-26 08:00:00,54.7,53.6,1182.0,35.5,21.7,65.0,114,19.5,39,9.7,1016.5
2025-11-26 09:00:00,55.4,54.2,1089.0,31.7,22.2,80.0,115,21.5,34,7.3,1017.0
2025-11-26 10:00:00,50.9,49.6,853.0,22.4,22.4,104.0,116,24.2,29,6.9,1017.2
2025-11-26 11:00:00,37.8,36.7,652.0,14.5,21.9,125.0,117,26.6,22,8.3,1016.6
2025-11-26 12:00:00,26.1,25.1,541.0,9.5,19.9,138.0,116,27.6,20,5.6,1015.6
2025-11-26 13:00:00,22.9,21.7,466.0,5.8,17.2,147.0,115,28.2,18,3.8,1014.9
2025-11-26 14:00:00,22.4,21.1,445.0,5.1,15.4,150.0,114,28.3,18,1.1,1014.1
2025-11-26 15:00:00,22.0,20.8,457.0,8.5,15.4,146.0,113,28.1,19,3.9,1013.8
2025-11-26 16:00:00,21.9,20.7,523.0,14.9,16.3,135.0,111,27.9,19,2.7,1013.8
2025-11-26 17:00:00,32.7,31.4,724.0,26.1,18.7,120.0,110,27.2,24,5.9,1014.1
2025-11-26 18:00:00,47.0,46.1,1241.0,44.3,19.1,93.0,110,25.5,32,9.5,1014.7
2025-11-26 19:00:00,49.2,48.5,1892.0,68.7,19.6,55.0,111,24.5,33,8.2,1015.2
2025-11-26 20:00:00,40.6,40.2,2220.0,81.4,19.3,32.0,111,24.0,28,6.3,1015.7
2025-11-26 21:00:00,34.5,34.0,1923.0,71.7,17.5,35.0,111,23.3,24,6.3,1016.5
2025-11-26 22:00:00,31.4,31.0,1301.0,50.4,14.9,52.0,110,22.3,27,7.0,1016.8
2025-11-26 23:00:00,30.6,29.9,799.0,32.3,12.8,67.0,109,21.1,29,8.4,1016.8
2025-11-27 00:00:00,31.2,30.4,591.0,22.7,11.7,75.0,108,20.8,31,9.5,1016.9
2025-11-27 01:00:00,32.6,31.7,503.0,16.3,11.1,81.0,106,20.4,33,9.7,1016.7
2025-11-27 02:00:00,34.3,33.3,450.0,11.6,10.9,87.0,105,20.0,34,10.0,1016.3
2025-11-27 03:00:00,35.7,34.6,399.0,7.9,11.1,93.0,104,19.5,36,10.1,1016.0
2025-11-27 04:00:00,36.7,35.5,384.0,5.8,11.7,98.0,103,18.9,38,10.1,1016.0
2025-11-27 05:00:00,36.2,35.0,423.0,7.9,12.1,90.0,102,18.5,39,10.8,1016.4
2025-11-27 06:00:00,37.1,36.0,571.0,14.2,13.4,86.0,101,18.3,40,11.8,1017.0
2025-11-27 07:00:00,39.8,38.6,774.0,22.7,15.2,80.0,100,18.4,39,13.2,1017.8
2025-11-27 08:00:00,42.3,41.1,885.0,27.0,17.1,81.0,99,19.4,36,13.0,1018.2
2025-11-27 09:00:00,42.6,41.7,817.0,23.3,19.2,93.0,98,21.5,30,12.2,1018.7
2025-11-27 10:00:00,38.3,37.1,657.0,15.6,21.3,112.0,97,24.0,25,12.9,1018.7
2025-11-27 11:00:00,29.9,29.0,526.0,9.2,22.1,127.0,96,26.0,20,15.9,1018.3
2025-11-27 12:00:00,25.6,24.5,460.0,6.0,20.4,136.0,95,27.0,19,15.8,1017.5
2025-11-27 13:00:00,26.4,25.1,421.0,4.2,17.4,141.0,95,27.5,19,13.9,1016.7
2025-11-27 14:00:00,26.7,25.4,420.0,4.2,15.2,143.0,95,28.0,18,12.6,1015.7
2025-11-27 15:00:00,27.2,25.8,469.0,6.4,14.7,141.0,96,28.0,18,12.3,1015.3
2025-11-27 16:00:00,27.9,26.7,556.0,10.3,15.0,135.0,96,27.5,18,12.6,1015.3
2025-11-27 17:00:00,32.0,31.2,649.0,15.4,16.1,126.0,97,27.1,19,12.5,1015.2
2025-11-27 18:00:00,38.1,37.5,762.0,21.4,16.9,113.0,96,25.8,21,10.9,1016.0
2025-11-27 19:00:00,40.5,39.9,883.0,29.4,18.0,95.0,96,24.5,24,11.6,1016.9
2025-11-27 20:00:00,39.9,39.5,938.0,33.5,18.9,83.0,95,23.3,27,11.8,1017.5
2025-11-27 21:00:00,38.4,37.8,882.0,30.4,19.4,83.0,95,22.4,29,11.3,1017.7
2025-11-27 22:00:00,36.8,36.3,761.0,23.4,19.7,89.0,95,21.8,30,11.8,1017.9
2025-11-27 23:00:00,35.0,34.5,644.0,17.0,19.8,96.0,96,21.2,30,12.0,1017.8
2025-11-28 00:00:00,33.2,32.6,546.0,12.5,19.6,102.0,96,20.9,29,12.7,1017.4
2025-11-28 01:00:00,31.9,31.3,452.0,8.7,19.1,107.0,96,20.5,29,13.0,1017.2
2025-11-28 02:00:00,31.5,31.1,391.0,6.0,18.8,111.0,96,20.2,30,13.2,1017.2
2025-11-28 03:00:00,31.9,31.4,366.0,4.3,18.7,112.0,96,19.9,31,13.3,1017.0
2025-11-28 04:00:00,32.5,31.9,374.0,3.7,18.7,111.0,96,19.4,32,13.4,1016.9
2025-11-28 05:00:00,32.2,31.5,438.0,5.8,19.0,104.0,95,18.7,33,12.8,1017.3
2025-11-28 06:00:00,32.9,32.2,617.0,12.2,19.7,97.0,95,18.2,35,12.8,1017.6
2025-11-28 07:00:00,35.4,34.6,853.0,20.7,20.6,88.0,95,18.0,36,12.8,1018.3
2025-11-28 08:00:00,38.3,37.5,994.0,25.4,21.6,86.0,94,18.5,35,12.8,1018.7
2025-11-28 09:00:00,39.6,38.6,955.0,22.7,22.9,99.0,94,20.1,32,11.0,1019.0
2025-11-28 10:00:00,40.5,39.1,822.0,16.1,24.2,118.0,94,22.5,28,11.0,1019.0
2025-11-28 11:00:00,43.0,41.2,699.0,10.6,24.5,135.0,94,24.7,26,12.6,1018.9
2025-11-28 12:00:00,42.8,41.1,608.0,7.3,22.7,145.0,95,26.1,24,13.1,1017.7
2025-11-28 13:00:00,40.7,39.0,528.0,4.9,19.9,151.0,97,27.0,21,11.5,1016.7
2025-11-28 14:00:00,39.6,37.7,496.0,4.8,17.9,153.0,98,27.5,20,11.1,1015.6
2025-11-28 15:00:00,39.2,37.4,537.0,7.9,17.8,149.0,99,27.5,20,11.4,1014.9
2025-11-28 16:00:00,39.7,38.0,626.0,13.2,18.5,140.0,100,27.0,21,11.9,1014.9
2025-11-28 17:00:00,34.9,34.0,730.0,19.0,19.8,128.0,101,26.5,22,11.9,1014.6
2025-11-28 18:00:00,42.3,41.6,864.0,25.9,20.0,112.0,105,25.4,24,10.3,1015.4
2025-11-28 19:00:00,44.4,43.8,1012.0,35.2,20.2,91.0,103,24.1,27,10.0,1016.0
2025-11-28 20:00:00,44.1,43.5,1094.0,40.1,20.6,77.0,102,22.9,31,11.0,1016.5
2025-11-28 21:00:00,44.2,43.7,1066.0,36.7,21.2,77.0,103,22.0,35,10.5,1016.8
2025-11-28 22:00:00,44.8,44.0,972.0,29.0,21.9,85.0,103,21.2,38,10.0,1016.7
2025-11-28 23:00:00,45.1,44.2,868.0,21.9,22.2,93.0,104,20.4,39,10.2,1016.6
2025-11-29 00:00:00,44.1,43.3,760.0,16.8,21.9,98.0,105,20.2,39,10.1,1016.2
2025-11-29 01:00:00,42.7,41.9,643.0,12.3,21.2,103.0,106,20.0,39,10.4,1016.0
2025-11-29 02:00:00,41.6,40.7,556.0,9.0,20.8,107.0,107,19.5,40,10.8,1015.9
2025-11-29 03:00:00,40.5,39.7,500.0,6.4,20.7,109.0,108,19.0,40,11.0,1015.7
2025-11-29 04:00:00,39.8,39.0,474.0,5.0,20.7,109.0,109,18.5,41,11.5,1015.5
2025-11-29 05:00:00,40.0,39.2,514.0,6.8,20.9,104.0,110,17.9,43,12.0,1015.9
2025-11-29 06:00:00,40.5,39.7,686.0,14.7,22.0,95.0,111,17.5,43,12.0,1016.2
2025-11-29 07:00:00,43.4,42.5,924.0,25.3,23.5,83.0,112,17.4,42,12.0,1016.7
2025-11-29 08:00:00,47.1,46.3,1061.0,31.1,25.2,81.0,112,18.0,40,11.8,1017.2
2025-11-29 09:00:00,48.1,47.3,1002.0,27.5,27.5,97.0,113,19.8,36,9.7,1017.7
2025-11-29 10:00:00,46.9,45.8,843.0,19.2,30.0,122.0,114,22.5,30,8.9,1017.8
2025-11-29 11:00:00,47.0,45.5,701.0,12.2,31.1,142.0,115,24.9,27,9.8,1017.6
2025-11-29 12:00:00,46.4,44.6,603.0,8.3,29.4,154.0,115,26.2,22,9.3,1016.5
2025-11-29 13:00:00,44.1,42.3,523.0,5.7,26.2,161.0,116,27.1,20,7.9,1015.4
2025-11-29 14:00:00,42.7,40.9,499.0,5.7,23.9,163.0,116,27.5,19,8.1,1014.2
2025-11-29 15:00:00,42.0,40.3,553.0,8.8,23.7,159.0,116,27.6,19,7.8,1013.9
2025-11-29 16:00:00,42.4,40.7,663.0,14.4,24.4,150.0,117,27.2,19,7.9,1013.8
2025-11-29 17:00:00,25.8,25.4,799.0,19.2,24.6,139.0,117,26.5,20,8.8,1013.6
2025-11-29 18:00:00,38.2,37.8,996.0,29.3,23.9,118.0,120,25.5,23,8.8,1013.8
2025-11-29 19:00:00,40.5,40.3,1220.0,42.9,22.9,90.0,119,24.6,25,9.9,1014.4
2025-11-29 20:00:00,39.0,38.8,1338.0,49.9,22.0,72.0,115,23.5,28,10.3,1014.8
2025-11-29 21:00:00,38.9,38.4,1266.0,44.3,21.4,73.0,115,22.1,32,10.5,1015.0
2025-11-29 22:00:00,39.6,39.1,1088.0,32.2,20.8,83.0,114,21.0,36,10.5,1015.2
2025-11-29 23:00:00,39.8,39.2,923.0,22.0,20.4,91.0,114,20.0,40,10.3,1015.5
2025-11-30 00:00:00,38.9,38.4,808.0,17.0,20.1,93.0,113,19.4,43,9.7,1015.2
2025-11-30 01:00:00,37.4,36.8,707.0,14.1,19.8,93.0,113,18.5,45,9.9,1015.1
2025-11-30 02:00:00,36.1,35.5,626.0,11.9,19.7,92.0,112,18.0,47,10.4,1014.8
2025-11-30 03:00:00,35.2,34.6,546.0,9.4,19.5,92.0,112,17.5,48,10.5,1014.5
2025-11-30 04:00:00,34.6,34.0,486.0,7.8,19.5,92.0,111,17.2,48,10.9,1014.6
2025-11-30 05:00:00,34.7,34.1,514.0,10.0,19.3,86.0,111,16.6,47,11.2,1014.5
2025-11-30 06:00:00,35.3,34.7,714.0,19.9,20.4,76.0,110,16.1,47,11.2,1014.9
2025-11-30 07:00:00,39.0,38.4,1001.0,33.1,22.1,62.0,110,16.0,47,10.8,1015.7
2025-11-30 08:00:00,44.5,43.9,1186.0,40.0,24.1,61.0,109,16.7,44,10.2,1016.3
2025-11-30 09:00:00,49.6,49.1,1182.0,34.7,26.9,82.0,109,18.6,39,8.5,1017.0
2025-11-30 10:00:00,47.1,46.3,1077.0,23.0,30.0,115.0,109,21.9,32,6.6,1017.2
2025-11-30 11:00:00,38.1,36.9,946.0,13.7,32.5,141.0,109,24.9,25,6.1,1016.9
2025-11-30 12:00:00,31.7,30.7,770.0,9.3,33.7,153.0,108,26.4,19,6.0,1015.7
2025-11-30 13:00:00,28.8,27.9,568.0,7.1,34.3,158.0,107,27.5,16,6.0,1014.4
2025-11-30 14:00:00,27.5,26.6,469.0,7.7,34.8,157.0,105,28.0,15,4.0,1013.4
2025-11-30 15:00:00,27.0,26.1,564.0,10.4,35.5,152.0,104,28.1,15,1.0,1012.7
2025-11-30 16:00:00,26.5,25.7,762.0,15.9,36.0,142.0,102,27.8,17,4.6,1012.5
2025-11-30 17:00:00,22.4,22.4,925.0,25.1,36.5,127.0,101,26.9,21,6.5,1012.5
2025-11-30 18:00:00,38.1,38.0,965.0,44.1,35.3,99.0,110,24.9,28,9.3,1012.8
2025-11-30 19:00:00,39.6,39.5,969.0,70.0,33.5,60.0,107,23.4,35,8.1,1013.6
2025-11-30 20:00:00,38.1,38.1,1059.0,88.1,31.9,30.0,100,22.4,41,7.3,1014.1
2025-11-30 21:00:00,38.4,38.3,1379.0,91.0,30.9,19.0,100,21.8,46,7.5,1014.5
2025-11-30 22:00:00,40.2,39.9,1783.0,86.1,30.1,18.0,100,21.5,50,6.7,1014.7
2025-11-30 23:00:00,41.8,41.6,1961.0,80.2,28.7,17.0,100,20.5,55,5.4,1014.9
2025-12-01 00:00:00,42.7,42.6,1704.0,75.9,25.9,13.0,101,19.5,58,7.0,1014.7
2025-12-01 01:00:00,42.5,42.3,1220.0,70.7,22.4,11.0,101,19.0,59,7.6,1014.5
2025-12-01 02:00:00,41.8,41.6,817.0,63.7,19.9,12.0,102,18.4,63,7.9,1014.4
2025-12-01 03:00:00,39.2,38.9,545.0,51.8,19.0,21.0,102,17.9,66,7.2,1013.9
2025-12-01 04:00:00,33.9,33.5,354.0,38.2,18.9,35.0,103,17.7,69,6.5,1013.9
2025-12-01 05:00:00,29.3,28.6,404.0,30.9,19.3,44.0,103,17.5,64,6.7,1013.8
2025-12-01 06:00:00,28.2,27.2,945.0,40.2,20.3,34.0,102,16.6,69,6.7,1014.0
2025-12-01 07:00:00,34.0,32.8,1727.0,52.4,21.7,21.0,101,16.0,72,6.0,1014.6
2025-12-01 08:00:00,45.5,44.4,2159.0,57.1,23.2,20.0,101,16.2,72,6.3,1015.2
2025-12-01 09:00:00,39.5,37.6,1893.0,47.0,24.9,43.0,101,18.9,63,4.4,1015.5
2025-12-01 10:00:00,33.1,28.3,1278.0,29.5,26.7,79.0,100,22.3,50,4.3,1015.7
2025-12-01 11:00:00,31.1,22.5,764.0,15.5,27.8,106.0,98,25.1,35,7.2,1015.2
2025-12-01 12:00:00,29.6,20.0,507.0,9.4,27.7,118.0,97,26.4,28,8.8,1014.5
2025-12-01 13:00:00,28.5,18.9,351.0,7.0,26.9,121.0,96,27.0,24,10.3,1013.5
2025-12-01 14:00:00,27.8,18.0,286.0,6.6,26.2,121.0,95,27.1,20,10.6,1012.4
2025-12-01 15:00:00,27.9,17.6,311.0,6.6,26.1,120.0,94,27.1,17,10.1,1011.9
2025-12-01 16:00:00,27.9,17.4,426.0,8.7,26.1,114.0,93,26.6,17,9.9,1011.8
2025-12-01 17:00:00,24.6,16.0,618.0,15.7,24.9,102.0,93,25.5,17,9.5,1011.6
2025-12-01 18:00:00,32.1,25.8,929.0,32.5,24.0,78.0,92,23.7,29,8.8,1012.2
2025-12-01 19:00:00,36.1,30.3,1317.0,55.7,22.9,45.0,91,22.5,41,6.9,1012.8
2025-12-01 20:00:00,37.4,31.7,1646.0,73.0,22.0,21.0,90,21.6,48,5.8,1013.3
2025-12-01 21:00:00,38.9,32.9,1900.0,79.6,22.0,12.0,90,21.2,50,3.3,1013.8
2025-12-01 22:00:00,41.9,35.0,2096.0,80.4,22.4,12.0,89,20.5,58,1.2,1013.9
2025-12-01 23:00:00,45.9,37.5,2146.0,77.0,22.1,15.0,89,19.5,53,5.7,1014.4
2025-12-02 00:00:00,44.5,35.4,1977.0,67.7,20.6,23.0,88,18.5,56,3.4,1014.1
2025-12-02 01:00:00,41.6,32.7,1662.0,54.4,18.5,34.0,88,18.2,56,2.8,1013.7
2025-12-02 02:00:00,41.1,31.9,1338.0,44.4,16.6,39.0,87,18.0,55,7.2,1013.6
2025-12-02 03:00:00,41.2,32.4,982.0,41.0,14.7,33.0,86,17.4,52,7.4,1013.2
2025-12-02 04:00:00,37.6,31.2,615.0,41.0,13.0,21.0,85,17.1,44,8.1,1013.1
2025-12-02 05:00:00,39.2,33.4,441.0,45.6,15.5,13.0,85,16.2,49,8.0,1013.3
2025-12-02 06:00:00,36.1,31.9,629.0,46.8,16.3,9.0,86,15.6,47,8.0,1013.8
2025-12-02 07:00:00,40.5,36.7,1009.0,48.3,17.7,5.0,86,15.1,47,8.1,1014.7
2025-12-02 08:00:00,47.6,44.9,1274.0,47.2,21.3,12.0,86,15.6,45,8.6,1015.4
2025-12-02 09:00:00,43.9,40.6,1289.0,41.6,29.1,38.0,87,17.9,40,8.1,1016.0
2025-12-02 10:00:00,40.0,33.9,1189.0,33.6,39.2,74.0,87,21.1,32,4.6,1016.3
2025-12-02 11:00:00,42.7,30.9,1067.0,26.3,46.9,105.0,87,23.5,29,3.1,1016.0
2025-12-02 12:00:00,48.3,29.8,918.0,20.5,50.3,125.0,88,24.8,32,3.6,1014.9
2025-12-02 13:00:00,51.2,30.3,747.0,15.6,51.4,139.0,89,25.5,32,4.1,1013.6
2025-12-02 14:00:00,49.6,30.5,661.0,12.8,51.6,148.0,90,26.1,31,4.9,1012.5
2025-12-02 15:00:00,48.1,31.0,666.0,10.3,51.1,156.0,91,26.1,32,6.6,1012.0
2025-12-02 16:00:00,47.1,31.5,756.0,10.0,49.7,159.0,92,25.5,37,8.1,1011.7
2025-12-02 17:00:00,44.1,29.5,1022.0,18.0,52.6,151.0,93,24.1,43,7.6,1012.2
2025-12-02 18:00:00,61.7,49.2,1707.0,48.1,52.5,111.0,95,23.4,46,4.3,1012.6
2025-12-02 19:00:00,70.8,60.5,2568.0,89.0,52.1,56.0,99,22.9,49,3.3,1013.4
2025-12-02 20:00:00,72.6,64.5,2966.0,116.3,50.6,17.0,99,22.2,51,5.1,1014.2
2025-12-02 21:00:00,74.7,68.0,2460.0,118.2,47.6,7.0,103,21.2,53,8.0,1015.0
2025-12-02 22:00:00,70.5,65.7,1491.0,106.4,43.4,12.0,106,20.6,43,8.5,1015.4
2025-12-02 23:00:00,56.9,54.4,739.0,91.3,38.2,20.0,110,19.9,34,7.6,1015.8
2025-12-03 00:00:00,45.9,44.4,494.0,74.2,31.0,30.0,111,19.4,34,8.2,1015.4
2025-12-03 01:00:00,38.1,37.0,465.0,53.8,22.7,43.0,112,18.6,37,9.1,1015.1
2025-12-03 02:00:00,32.9,32.0,461.0,36.6,16.3,55.0,113,17.6,41,10.0,1015.0
2025-12-03 03:00:00,29.0,27.9,394.0,24.0,13.2,64.0,113,17.0,43,10.0,1014.9
2025-12-03 04:00:00,25.5,24.3,351.0,14.6,12.0,71.0,112,16.8,43,9.6,1015.3
2025-12-03 05:00:00,24.7,23.6,406.0,12.8,11.8,64.0,112,16.6,41,9.7,1015.5
2025-12-03 06:00:00,23.4,22.2,657.0,21.5,12.7,56.0,111,16.1,42,10.0,1016.0
2025-12-03 07:00:00,25.6,24.3,1006.0,33.2,14.0,46.0,110,15.9,42,9.5,1017.0
2025-12-03 08:00:00,29.5,28.3,1226.0,39.1,15.2,46.0,108,16.1,40,9.8,1017.8
2025-12-03 09:00:00,32.0,31.2,1207.0,33.8,16.2,67.0,106,18.0,36,8.7,1018.4
2025-12-03 10:00:00,27.6,26.1,1059.0,22.8,17.1,98.0,106,21.0,29,6.5,1018.9
2025-12-03 11:00:00,24.0,21.8,887.0,13.7,17.5,123.0,105,24.1,22,6.9,1018.7
2025-12-03 12:00:00,21.6,19.2,688.0,9.3,17.0,135.0,104,26.1,16,9.4,1017.7
2025-12-03 13:00:00,20.4,18.0,464.0,6.8,16.0,140.0,103,27.1,13,9.6,1016.6
2025-12-03 14:00:00,19.6,17.5,335.0,6.0,15.2,142.0,101,27.5,12,10.1,1015.8
2025-12-03 15:00:00,19.0,17.0,373.0,6.9,14.8,140.0,100,27.5,12,10.3,1015.3
2025-12-03 16:00:00,18.7,16.9,505.0,9.5,14.7,135.0,99,27.0,12,11.0,1015.4
2025-12-03 17:00:00,20.2,18.6,627.0,12.9,14.7,124.0,97,26.2,13,10.8,1015.4
2025-12-03 18:00:00,26.7,25.6,719.0,18.6,14.6,109.0,97,25.1,14,11.0,1016.0
2025-12-03 19:00:00,28.6,27.6,800.0,26.2,14.5,89.0,94,24.0,16,11.8,1016.7
2025-12-03 20:00:00,28.6,27.5,829.0,30.9,14.4,74.0,91,22.5,20,11.8,1017.4
2025-12-03 21:00:00,29.6,28.3,770.0,30.0,14.4,68.0,88,21.1,23,12.0,1017.8
2025-12-03 22:00:00,30.9,29.4,658.0,26.0,14.5,68.0,85,20.4,27,12.0,1018.0
2025-12-03 23:00:00,31.3,29.8,555.0,21.7,14.4,69.0,81,19.7,30,12.3,1018.3
2025-12-04 00:00:00,31.1,29.4,475.0,17.5,13.9,73.0,79,19.3,31,11.9,1017.9
2025-12-04 01:00:00,30.5,28.8,404.0,13.0,13.3,78.0,78,19.0,32,11.6,1017.7
2025-12-04 02:00:00,30.2,28.5,356.0,9.5,13.0,83.0,77,18.6,32,11.1,1017.6
2025-12-04 03:00:00,29.9,28.2,321.0,7.0,13.3,86.0,77,18.2,33,10.9,1017.1
2025-12-04 04:00:00,29.6,28.0,310.0,5.5,13.9,87.0,77,17.9,33,11.0,1017.4
2025-12-04 05:00:00,29.6,28.1,370.0,6.9,14.5,84.0,77,17.9,33,10.6,1017.5
2025-12-04 06:00:00,29.8,28.4,578.0,12.8,15.9,78.0,78,17.6,33,10.6,1017.8
2025-12-04 07:00:00,31.5,30.4,857.0,20.8,17.8,70.0,78,17.5,33,10.7,1018.6
2025-12-04 08:00:00,33.6,32.6,1023.0,25.1,19.4,69.0,79,18.0,33,11.3,1019.1
2025-12-04 09:00:00,33.9,33.1,974.0,22.2,20.6,80.0,79,20.0,29,10.3,1019.7
2025-12-04 10:00:00,30.9,30.0,812.0,15.6,21.4,97.0,79,22.8,25,9.0,1019.9
2025-12-04 11:00:00,25.4,24.8,665.0,10.2,21.7,113.0,80,25.2,22,9.6,1019.6
2025-12-04 12:00:00,21.9,21.5,554.0,7.4,20.9,125.0,80,26.8,19,10.8,1018.7
2025-12-04 13:00:00,20.8,20.4,457.0,5.7,19.4,135.0,80,27.5,19,9.0,1017.9
2025-12-04 14:00:00,20.7,20.3,436.0,5.4,18.4,140.0,80,27.9,18,6.6,1017.0
2025-12-04 15:00:00,20.8,20.4,529.0,5.9,18.4,140.0,81,27.9,18,5.3,1016.2
2025-12-04 16:00:00,20.7,20.3,697.0,7.9,18.9,135.0,81,27.6,18,5.8,1015.9
2025-12-04 17:00:00,15.7,15.6,883.0,13.8,21.4,124.0,81,27.0,19,6.1,1016.0
2025-12-04 18:00:00,27.6,27.5,1120.0,29.0,20.7,99.0,81,25.9,22,6.1,1016.5
2025-12-04 19:00:00,30.5,30.5,1376.0,49.4,19.6,64.0,82,24.9,23,5.7,1017.0
2025-12-04 20:00:00,27.4,27.4,1495.0,61.1,18.3,41.0,81,23.6,25,4.6,1017.7
2025-12-04 21:00:00,24.3,24.3,1371.0,55.6,16.6,42.0,81,22.5,27,4.9,1018.0
2025-12-04 22:00:00,22.3,22.3,1110.0,41.3,14.8,54.0,81,21.5,29,6.2,1018.2
2025-12-04 23:00:00,21.5,21.4,881.0,29.2,13.3,64.0,80,20.5,31,7.3,1018.4
2025-12-05 00:00:00,21.0,20.9,741.0,23.2,12.5,66.0,80,19.4,33,8.0,1018.2
2025-12-05 01:00:00,20.1,20.0,632.0,19.3,12.1,66.0,79,18.6,35,8.0,1018.2
2025-12-05 02:00:00,19.2,19.0,547.0,16.5,11.9,65.0,78,18.0,36,8.1,1017.9
2025-12-05 03:00:00,18.3,18.2,447.0,13.7,11.7,64.0,77,17.2,38,8.5,1017.5
2025-12-05 04:00:00,17.6,17.4,372.0,12.0,11.7,61.0,76,16.6,40,8.0,1017.7
2025-12-05 05:00:00,17.7,17.6,432.0,14.5,11.5,53.0,75,16.1,43,7.1,1017.6
2025-12-05 06:00:00,18.5,18.4,762.0,24.6,12.8,40.0,74,15.5,46,7.3,1018.2
2025-12-05 07:00:00,23.6,23.4,1227.0,38.1,14.7,24.0,74,15.1,47,8.1,1018.9
2025-12-05 08:00:00,31.4,31.3,1540.0,45.2,17.4,21.0,73,15.6,45,8.0,1019.3
2025-12-05 09:00:00,30.4,30.3,1570.0,39.9,21.6,45.0,73,18.1,38,6.9,1019.8
2025-12-05 10:00:00,26.5,26.3,1447.0,28.2,26.5,82.0,73,21.6,29,6.1,1020.4
2025-12-05 11:00:00,18.0,17.8,1275.0,18.3,29.7,113.0,72,25.0,22,4.3,1020.1
2025-12-05 12:00:00,18.7,18.5,1019.0,12.9,29.9,131.0,72,26.6,19,4.4,1019.4
2025-12-05 13:00:00,19.0,18.7,713.0,9.4,28.3,143.0,71,27.6,17,4.2,1018.4
2025-12-05 14:00:00,18.4,18.0,562.0,7.9,26.4,149.0,71,28.1,16,3.1,1017.4
2025-12-05 15:00:00,17.4,17.0,659.0,6.9,24.3,150.0,71,28.2,16,2.8,1016.6
2025-12-05 16:00:00,16.4,16.0,911.0,7.9,21.9,144.0,71,28.1,17,3.1,1016.4
2025-12-05 17:00:00,16.2,15.9,1241.0,15.8,21.1,126.0,70,26.9,26,5.0,1016.6
2025-12-05 18:00:00,30.6,30.4,1769.0,33.9,19.9,98.0,87,24.8,40,8.1,1017.3
2025-12-05 19:00:00,36.6,36.4,2375.0,58.3,18.3,59.0,91,23.7,42,7.9,1017.8
2025-12-05 20:00:00,28.5,28.4,2623.0,71.9,16.6,34.0,79,23.2,42,5.0,1018.5
2025-12-05 21:00:00,23.9,23.9,2190.0,64.6,14.9,35.0,71,22.5,38,6.4,1018.9
2025-12-05 22:00:00,22.8,22.7,1398.0,46.6,13.1,50.0,71,22.2,30,9.2,1019.1
2025-12-05 23:00:00,22.7,22.6,780.0,31.2,11.8,62.0,71,21.2,32,9.8,1019.2
